Mixture	Macrophages	Epithelial_1	T cell	Mesenchymal	Endothelial	Epithelial_2	CAFs	Dendritic	Epithelial_3	P-value	Correlation	RMSE
TCGA-59-2348-01A	0.0296532819482006	0.732044089749937	0	0.0386706520995373	0.0238494439295741	0	0.0541261465138492	0.0198926733858692	0.101763712373033	0	0.392486844692462	0.920467225000482
TCGA-24-2293-01A	0.12314293930656	0.357876309891225	0	0.0563397198765294	0	0	0.419971750363428	0	0.0426692805622583	0	0.844048738694969	0.537314734411542
TCGA-20-1686-01A	0.0132608950340052	0.39380509791192	0	0.126276556421924	0.0152575590090833	0	0	0.00576642045297768	0.44563347117009	0.004	0.232102115675714	0.992113339026855
TCGA-61-2009-01A	0.0989225798778412	0.505031739103803	0	0.102200638436578	0.00405139565571015	0	0.154313587723599	0	0.135480059202468	0	0.435966440431833	0.902059127795729
TCGA-29-1770-01A	0.0606601465169611	0.416036969140839	0	0.110522656051096	0.0248193187747304	0	0.157051253948695	0.00836998221072965	0.222539673356949	0	0.500106946930105	0.865942270187974
TCGA-61-1736-01B	0.0900538107808194	0.646452241791084	0	0.0955265531341459	0.0044961816706177	0.061666315431192	0.00797664724228814	0.0170198780739477	0.0768083718759047	0	0.657254044854416	0.795473414464106
TCGA-23-1809-01A	0.0149373667046585	0.560180511438331	0	0.21914730873255	0.00990270054946099	0	0	0.0179269844600739	0.177905128114925	0	0.463072505741436	0.887574903868169
TCGA-59-2354-01A	0.0817879271464089	0.45679753898313	0	0.0579282481977244	0	0.0455068945590539	0.241371417917082	0.0598242323765331	0.0567837408200679	0	0.765895175928853	0.670692235586507
TCGA-24-1604-01A	0.0384142744984841	0.833192024025652	0	0.0335392692243375	0.0128729565887161	0	0.0216183251813373	0.00977827286948886	0.0505848776119841	0	0.560995262444149	0.841855822017184
TCGA-25-2393-01A	0.0899869280472435	0.647182032936201	0	0.165865057965967	0	0	0.00619789251852292	0.00651802588331639	0.0842500626487498	0.002	0.329166739202269	0.94827417183267
TCGA-61-1725-01A	0.0719165744064378	0.601752127485181	0	0.0518691190667357	0.00795272110314079	0	0.102311675646103	0.0332109609095078	0.130986821382894	0	0.448104661892999	0.894281927822151
TCGA-23-2084-01A	0.069103505196189	0.625574056600461	0	0.114200141332321	0.0175763055013323	0	0.0698734858624104	0.0242104608465803	0.0794620446607057	0	0.573309184463983	0.831470357075407
TCGA-24-1567-01A	0	0.47233904339192	0	0.236161387218602	0.00845933327102656	0.0295929807071494	0	0	0.253447255411303	0	0.427155223625917	0.904305120314301
TCGA-5X-AA5U-01A	0.00105616023333675	0.886032608997923	0	0.101252772656391	0.0046882509383391	0	0.00476291080491467	0	0.00220729636909516	0	0.532066856898724	0.855508639053619
TCGA-61-1914-01A	0.0919582094702857	0.456617955814283	0	0.0583984683657488	0.00782897489425814	0.00491163874308951	0.0127961470735307	0.00153813213708535	0.365950473501719	0	0.457517035260866	0.890228102223826
TCGA-24-1845-01A	0.0677195573175646	0.794015727481418	0	0	0	0.00933942005575048	0	0.00151235492941619	0.127412940215851	0	0.476022282388229	0.881932930577694
TCGA-24-1843-01A	0.157364387173363	0.646373155005316	0	0.0517508782542385	0.0165158937480823	0.0124509298487932	0.0214594643794532	0.0276823908691758	0.0664029007215784	0	0.52340977828136	0.858058077696004
TCGA-24-2288-01A	0.061822849014956	0.605929863636406	0	0.0441634757465947	0.00876029401452294	0	0.123673946042396	0.00110759950789645	0.154541972037227	0	0.554082956756677	0.839904277357956
TCGA-09-2045-01A	0.0303264084320488	0.752220968843708	0	0.0564966681371857	0.00605664529861526	0	0.00455161478075201	0.00324684378144775	0.147100850726243	0	0.588276717680508	0.829472293646426
TCGA-29-1785-01A	0.116025358037023	0.698852431381851	0	0.050369505959321	0.00561335577715684	0	0.0280212096437852	0	0.101118139200863	0	0.494735619570388	0.87348934581649
TCGA-04-1362-01A	0.0436985414060388	0.76147144108706	0	0.0166467692434346	0.00718706766092999	0.00245235587039466	0.000592032086311472	0	0.16795179264583	0	0.561824827763398	0.841033484415435
TCGA-24-1426-01A	0.0478256100662971	0.684939602486555	0	0.103059523378566	0.0125547357230249	0.00886008973629488	0	0.0258684768667849	0.116891961742477	0	0.446395182247519	0.896435040332951
TCGA-13-1496-01A	0.106996380214266	0.70872002832362	0	0.00261184667658111	0.00991894461136094	0.00418035822960784	0.00564513909378871	0.00754425581329268	0.154383047037483	0	0.440080639486885	0.898750970706414
TCGA-04-1357-01A	0.167095252519362	0.535249489205248	0	0.0524998999971945	0.017130257730294	0.00381517531739652	0.0334558902075195	0.00135754313492766	0.189396491888058	0	0.634993197633042	0.801573000843336
TCGA-04-1519-01A	0.00250426537026235	0.908892580095125	0	0.0504746572718919	0.0104344378439835	0.000601841111647293	0	0.0076450376413813	0.019447180665709	0	0.547995850177817	0.847483056731662
TCGA-13-0905-01B	0.0158569955621018	0.584431192631862	0	0.0391932452928511	0.0163018169806055	0	0	0.00631712778961126	0.337899621742968	0	0.55579639291126	0.84306396500248
TCGA-36-1570-01A	0.0408402629637983	0.677910764628351	0	0.046427022690959	0	0.0802474806056482	0.0091942415751856	0.0680835148273065	0.077296712708751	0	0.630399243662758	0.806545895880653
TCGA-29-1693-01A	0.042570435097503	0.584260045237339	0	0.0831596857575927	0.00409430739874981	0	0.101348279338254	0	0.184567247170561	0.004	0.219080940465343	1.00085775669296
TCGA-25-2399-01A	0.085167532935553	0.620126328269031	0	0.0186791464122771	0.00382612932917917	0.00885800241476929	0.139713013348868	0	0.123629847290322	0	0.611635442530393	0.807914513674634
TCGA-09-0369-01A	0.034520829492512	0.562346791383082	0	0.31819542707754	0.0274200809631487	0	0.0555723934497269	0	0.00194447763398987	0	0.356909473076648	0.949543872586556
TCGA-24-1471-01A	0.0761856635639794	0.793807662930193	0	0.00123951611229459	0.00589761507289136	0.038449786136786	0.0023385019878765	0.016412700271309	0.0656685539246705	0	0.373316783015568	0.929533635244414
TCGA-61-1741-01A	0.067841694841558	0.649694987547912	0	0.0572242522284834	0.0180659202175473	0.00807495233859064	0.0179520813849313	0.00247732787051779	0.17866878357046	0	0.471754801953506	0.884857032335631
TCGA-13-1512-01A	0.0442639928887577	0.642235897526247	0	0.101597342318347	0	0	0.0833082051260504	0	0.128594562140598	0.002	0.348212930644114	0.941720992830454
TCGA-24-1550-01A	0.169258225582185	0.235496010032328	0	0.200646538311494	0.0390549237289577	0	0.210502173901911	0.0208424253960352	0.124199703047089	0	0.484179270377914	0.890343806445182
TCGA-61-1995-01A	0.128379686359404	0.70884668969926	0	0.0337865785647883	0.0137050793300787	0.00340646845796641	0.00134832881668818	0.00916188839826749	0.101365280373547	0	0.63081396438697	0.805662896337092
TCGA-31-1956-01A	0.302082583060345	0.294235013104654	0	0.0601163846635142	0.0290635602540074	0	0.246311597160853	0	0.0681908617566271	0	0.675057780631985	0.73850191479982
TCGA-30-1891-01A	0.105429121090013	0.485596504088767	0	0.0443335921458662	0.0174482240654544	0	0.231412743629049	0	0.115779814980851	0.002	0.335314784969937	0.96581478907355
TCGA-25-1627-01A	0.0381459175602795	0.758186454641009	0	0.0651495138595562	0.000491308613200741	0	0.0188837281706538	0.00348073073852471	0.115662346416776	0	0.500711500416456	0.871266383575833
TCGA-23-1113-01A	0.0108377337025304	0.596645276156927	0	0.0902633709761987	0	0	0.0492885756038723	0	0.252965043560471	0	0.496210782690435	0.871874091937531
TCGA-13-0762-01A	0.0211112178547444	0.848518031200402	0	0.0100537747107077	0	0.00294953723010521	0.0376754744960592	0.00187228558783927	0.0778196789201419	0	0.480441029536372	0.88004477113812
TCGA-29-1688-01A	0.13574812805922	0.502655481756569	0	0.029461065651732	0.00930482990898407	0.0144617234201299	0.0873769324069033	0.00282860185379302	0.218163236942669	0	0.546436302404093	0.8457073784967
TCGA-09-1661-01B	0.0286316946027666	0.461168603200965	0	0.209528884922657	0.0252615179750494	0.00135005215078164	0.00288235761779374	0	0.271176889529987	0	0.43847764132881	0.89903461009536
TCGA-30-1892-01A	0.0480769088560498	0.504808999795666	0	0.0636998734813269	0.0213936204485654	0	0.23107349564978	0	0.130947101768613	0.002	0.30657221288597	0.983834308758284
TCGA-36-1577-01A	0	0.493030601505741	0	0.225402811947414	0.0164902507400228	0.00405565760016442	0	0.0150747538109932	0.245945924395664	0	0.405297073570374	0.914599904117473
TCGA-13-1483-01A	0.0652564036536856	0.619764472054264	0	0.0924218725716718	0.0123209947363126	0.00384072927612339	0.125184218907025	0.00653108620053757	0.0746802226003805	0	0.488096440371824	0.873303320386794
TCGA-09-2056-01B	0.0823715110499335	0.74769372114858	0	0.0446502309629714	0.00769803220216151	0	0.00517010598817271	0	0.112416398648181	0	0.47344546576105	0.883878057534782
TCGA-24-2297-01A	0.0312258593755225	0.680335808929839	0	0.0927204883620602	0.0156629006654543	0.0615925163738704	0.000486177322910824	0	0.117976248970342	0	0.585595583893095	0.832579016553475
TCGA-24-2023-01A	0.0490096195461245	0.757457647119251	0	0.0357181726797153	0.00932271603475615	0.00235318677908936	0	0.0049784754260702	0.141160182414993	0	0.511101875600039	0.866223930656309
TCGA-23-2077-01A	0.0737874245871111	0.556726873141653	0	0.168893553092618	0.00292740450450049	0	0	0	0.197664744674117	0	0.517921453774353	0.862863472980217
TCGA-24-1549-01A	0.0525234035938168	0.718204279300399	0	0.0560592691749641	0.0193797141071184	0.0177177733612483	0	0.0140998366117555	0.122015723850698	0	0.563503176107762	0.842167892262031
TCGA-59-2352-01A	0.0635280346925713	0.543347147582114	0	0.2464936439611	0.00995406930887482	0.00923393433823249	0	0	0.127443170117107	0	0.527278116453761	0.855641825216524
TCGA-29-1705-01A	0.0783272680000351	0.596338335990666	0	0.0677506244770722	0.015310174760251	0.00679389183649111	0.194656426995523	0.00692063106272222	0.0339026468772393	0	0.64789664714006	0.772205261822794
TCGA-13-1485-01A	0.0345370730861157	0.434403876338759	0	0.137752859663817	0	0.0332267054255522	0.29032217175816	0	0.0697573137275958	0	0.743004153935365	0.67188343330661
TCGA-59-A5PD-01A	0.0139508361878873	0.792967793135353	0	0.0269475507667918	0	0.0124270326601671	0.0347447359085197	0.0441854227841373	0.074776628557144	0	0.444060283233807	0.897107798692108
TCGA-61-1907-01A	0.169070850470956	0.521867303963759	0	0.0194705521848241	0.0154847769507429	0	0	0.010604510668043	0.263502005761676	0	0.474899646037608	0.881306053480358
TCGA-24-1565-01A	0.0588087888251915	0.659516365408333	0	0.0296697753727602	0.00565944585587665	0.182254413384746	0	0.00753941938677223	0.0565517917663202	0	0.535343129270961	0.853846234595655
TCGA-20-1682-01A	0.102978237349125	0.347820264009613	0	0.0446144458582086	0.0227146529966621	0.00534083821262332	0.213924023019353	0.0362382221394423	0.226369316414973	0	0.550079783165863	0.835139159252835
TCGA-13-0884-01B	0.0392711421533974	0.674550201082825	0	0.0290927464162206	0.00920344175385389	0.0107522264480016	0.12966709447636	0.0071037186567874	0.100359429012554	0	0.476755885278235	0.879910400827455
TCGA-13-1507-01A	0.169701404160475	0.499494637326606	0	0	0.00635904751514966	0	0.0873655919681983	0	0.237079319029571	0.002	0.339027702185591	0.94598994358726
TCGA-13-0906-01A	0.0177339324844027	0.539108263777068	0	0.0640524079391622	0.000719660858060301	0	0	0.00575346197191741	0.37263227296939	0	0.551639199856418	0.844662473386036
TCGA-13-1409-01A	0.00447397155361946	0.819790265633074	0	0.0669679661459132	0.0117898775154726	0.0065362633014572	0.0264463037569956	0.0107812825010904	0.0532140695923779	0.002	0.314116365277423	0.95519076381936
TCGA-29-1768-01A	0.131514666915426	0.242402079320857	0	0.0739101999716763	5.54748008017e-05	0	0.404833549859166	0	0.147284029132073	0	0.484171531837567	0.930762581345515
TCGA-13-1495-01A	0.0291901737669828	0.705248583383956	0	0.0633005468728633	0	0	0.0395166823596016	0	0.162744013616596	0	0.598555159340808	0.823395437864633
TCGA-24-1546-01A	0.0812069905966329	0.462863318167406	0	0.0925557285043928	0	0	0.220932084123416	0	0.142441878608152	0	0.511048165209032	0.861067797451457
TCGA-24-1430-01A	0.00450716352794088	0.763242867355838	0	0.129428879324312	0.0304615878395726	0	0.011049618313352	0	0.0613098836389838	0	0.561042571464201	0.842264706454068
TCGA-09-1670-01A	0.0850802768911368	0.804600865624689	0	0.0336008165650262	0.00702140638003003	0.00219096292950035	0	0	0.0675056716096176	0	0.520880501951023	0.8611724336108
TCGA-24-1603-01A	0.0295229937111831	0.586483751420961	0	0.0308434216032549	0.0261119729897048	0.00353558800284012	0.00636715537254457	0.022990173970928	0.294144942928584	0	0.643845656943785	0.799807290459678
TCGA-24-2271-01A	0.0661811079353685	0.683004869964802	0	0.026373662082934	0.0155779279583161	0.00392420914421703	0.168622108187021	0.0058374014325224	0.0304787132948193	0	0.595406044344176	0.812365438253912
TCGA-24-2020-01A	0	0.615307496031013	0.0121052047187587	0.163225083553741	0.0421673751571995	0.00842648513416601	0	0.0324104963206666	0.126357859084456	0.004	0.261386175339591	0.97638772809837
TCGA-29-1776-01A	0.0302845315991734	0.707132751593114	0	0.0459390367820825	0.0150849960216289	0.0113053647453061	0.0961950193976653	0.0370018171052376	0.057056482755792	0	0.581845058979292	0.827214984829942
TCGA-13-0900-01B	0.0559805075286509	0.446776119554515	0	0.147587633592831	0	0	0.225446435019372	0.0155315816546848	0.108677722649946	0	0.668710890415875	0.746115595564242
TCGA-24-1425-01A	0.075510251139403	0.342422861149064	0	0.048865544405731	0.0533971610201699	0	0.430234149008473	0.0052061618561269	0.0443638714210318	0	0.822322370788102	0.568961229858987
TCGA-13-0883-01A	0.0848919732021604	0.416935184652784	0	0.0960870478032002	0.0112328544763191	0.0378822820056317	0.289593468377232	0.000775494650649684	0.0626016948320232	0	0.705471271108035	0.710584070695408
TCGA-13-0901-01B	0.0439908905830329	0.5069028659197	0	0.107468583477052	0.0107404650811834	0	0.134235984216868	0.0311299965066417	0.165531214215521	0.002	0.316692946863031	0.962597800526856
TCGA-13-0888-01A	0	0.739380411830549	0	0.210021910630239	0.0153766640456554	0	0	0	0.035221013493557	0	0.429843541269662	0.903452880730717
TCGA-29-A5NZ-01A	0.0277715138760081	0.570579859411841	0	0.168155921480487	0	0	0.232001630722163	0.00062256239970657	0.000868512109793638	0	0.515666783966247	0.86472056535589
TCGA-57-1994-01A	0.113468810476262	0.7219186407303	0	0.0489835157064954	0	0	0	0	0.115629033086943	0	0.631383689586358	0.806663611356949
TCGA-24-1105-01A	0.0466852774123726	0.669120205766868	0	0.0775320701881359	0	0	0.0655053111397756	0	0.141157135492848	0	0.428270802111022	0.904054386779167
TCGA-20-0991-01A	0.276443619294391	0.399060914827924	0	0	0.0151163382202799	0	0.0120600204000468	0	0.297319107257359	0	0.667326483617971	0.76796890277061
TCGA-61-1724-01A	0.0722375735497411	0.606037010155291	0	0.0100996630944202	0.00993541408714363	0.0125570214172905	0.105077234095578	0.0118224723909255	0.17223361120961	0	0.49208851825451	0.8732538603693
TCGA-61-1728-01A	0.045589922026435	0.761805139610361	0	0.0454428922144816	0.0223994562433839	0.0300420345243899	0.00589190868672578	0.00245395179909875	0.0863746948951241	0	0.566209170017928	0.84076242188855
TCGA-24-1844-01A	0.0211066394674036	0.67487094118474	0	0.122252945646084	0.0137649503930122	0.0537005400364959	0	0.00979128595647335	0.104512697315791	0	0.561848981947008	0.84342603519671
TCGA-61-2113-01A	0.0930049464143573	0.502280974219507	0	0.0503886032421562	0	0	0.193943357160264	0	0.160382118963715	0	0.568581156401155	0.824759181072576
TCGA-24-1464-01A	0.0450930006810244	0.759979332229024	0	0.081988283155406	0.0143134794913387	0.0288857749855382	0	0.0316679251520963	0.0380722043055721	0	0.405602836414381	0.914653640140636
TCGA-61-2097-01A	0.0719107976472804	0.421842726389313	0	0.181106079741884	0.0235595756375306	0	0.0433764922943498	0	0.258204328289642	0	0.559138442304091	0.838033874572585
TCGA-10-0927-01A	0.0042065099897544	0.701437492022725	0	0.235374887234941	0.00912021671513099	0	0.00182129174790348	0	0.0480396022895447	0	0.467918966845167	0.884946868659742
TCGA-13-0908-01B	0.0740066024695834	0.516281471520975	0	0.101932416338638	0.0211807167692225	0	0.236635777862058	0	0.0499630150395243	0	0.740245255494465	0.688915824584991
TCGA-24-1616-01A	0.0184480268590068	0.526437154704672	0	0.0594819911092984	0.00342493620026578	0	0	0	0.392207891126757	0	0.538780953887057	0.850663029050484
TCGA-04-1364-01A	0	0.811491570109752	0	0.0686114116472242	0.00437052657751448	0.0431897906176949	0	0	0.0723367010478144	0	0.420377713244129	0.908117852113342
TCGA-31-1953-01A	0.233830199597167	0.528777616924668	0	0.0251266887561339	0.00214380396910571	0.014885086904693	0.176172377118687	0	0.0190642267295452	0	0.705262407236954	0.732620876285353
TCGA-61-1911-01A	0.134859179013473	0.538592289156322	0	0.0275798212350766	0.0232875483460994	0.0132610399537729	0.00488909601901269	0.0299611801034671	0.227569846172776	0	0.509315394192825	0.865337655033928
TCGA-VG-A8LO-01A	0.00707591423088986	0.845089134490526	0	0	0	0	0.0295079487398618	0.00608633431688411	0.112240668221838	0	0.51521322848692	0.863054459661305
TCGA-23-1027-01A	0.0891803657400289	0.675469106863953	0	0.030768927566851	0	0	0.102210364023513	0	0.102371235805654	0	0.624482146546643	0.804945884633317
TCGA-10-0931-01A	0.0316189292034646	0.651406607729472	0	0.0125987548679762	0	0.00451704264107079	0.00589212383210149	0.0158777328908141	0.278088808835101	0	0.560314629025408	0.840570532881237
TCGA-24-1923-01A	0.0391360074647987	0.639867977438641	0	0.222654105515973	0.0306023530089577	0.00397935508059911	0.028460466318865	0.0140839018964391	0.0212158332757261	0	0.477454800330008	0.879548179806449
TCGA-29-1710-01A	0.156999208478666	0.487451046443658	0	0.0211095143139067	0.00701111809964033	0	0.202506312898248	0.000762337098762835	0.124160462667117	0	0.547214057707425	0.83760914333758
TCGA-24-2289-01A	0.125902588686114	0.425714717543227	0	0.0577584045695889	0	0.00431039751775793	0.331668729969601	0.00723870431647349	0.0474064573972378	0	0.809319910455054	0.599784551738196
TCGA-61-1721-01A	0.121979114505003	0.115048445219891	0	0.525486163470029	0.194780799171468	0	0.042705477633609	0	0	0	0.409882089618148	0.96733256381745
TCGA-30-1861-01A	0.00674982865629397	0.423748767409978	0	0.151168170088496	0	0	0.395265278664405	0	0.0230679551808265	0	0.735618204740149	0.686508212084152
TCGA-13-0795-01A	0.176346740565354	0.545733617862384	0	0.00830709735490161	0.0101617218885803	0.0163843134626466	0.0356376353344286	0.0162606911157222	0.191168182415983	0	0.571498245951357	0.832658433991964
TCGA-04-1648-01A	0.0388400378430992	0.395655950870853	0	0.0435140351581255	0.00183169672333452	0.0257450430341725	0	0	0.494413236370415	0	0.631604911855109	0.798878358514982
TCGA-04-1347-01A	0.00686753009227332	0.795852878351235	0	0.0690082928826883	0	0	0.0262070290888498	0.0023017665572359	0.099762503027718	0	0.385539799360461	0.92375366647879
TCGA-25-1631-01A	0.0358033113104406	0.661587823609724	0	0.0914474205705674	0.023692368023315	0.00147545392523108	0	0.00366150619790371	0.182332116362818	0	0.54932577052179	0.849453965525756
TCGA-04-1655-01A	0.00475381130113699	0.739006959915512	0	0.113313723235194	0	0	0	0	0.142925505548157	0.002	0.334920391939932	0.945540826347864
TCGA-59-2351-01A	0.124844502329558	0.564702516277889	0	0.157328931830907	0.00578558636114084	0	0.0102158156976763	0	0.137122647502829	0	0.613358741080616	0.814678113373076
TCGA-13-1487-01A	0.0158650414823182	0.574948508683032	0	0.132948960234105	0	0.00987866049724468	0.127822321826885	0	0.138536507276415	0	0.470081680316042	0.882893288200883
TCGA-24-2038-01A	0.0282323281166249	0.741242104757911	0	0.0484961674493029	0.0255509199217898	0.0295391504460785	0	0.000474556086072933	0.126464773222219	0	0.479299767862769	0.88156873223557
TCGA-31-1946-01A	0.118243548131049	0.52356746447161	0	0.0207081606113486	0	0	0.251197704818502	0.0100303793423736	0.0762527426251172	0	0.668451164535354	0.751503994905048
TCGA-29-1774-01A	0	0.418747409616632	0	0.321818796006582	0.00302178176772082	0	0	0	0.256412012609065	0	0.417305594657944	0.910437128324988
TCGA-61-2111-01A	0.0718546692723326	0.680330360599723	0	0.0585613978184565	0.0193970299377118	0.00359498030363287	0	0.0323708793373923	0.133890682730751	0	0.567346315985012	0.83960911668174
TCGA-24-0982-01A	0.012024687248454	0.560927516821013	0	0.168358324664603	0.000671641712285438	0	0.0239880601726759	0	0.234029769380968	0	0.47411185368424	0.882258454661357
TCGA-13-1511-01A	0.048797479797275	0.603801014894436	0	0.060394485850692	0.0126537796312969	0.00694127708225456	0.11687751120537	0	0.150534451538676	0	0.581334295235	0.825485536565655
TCGA-31-1944-01A	0.0583134345608148	0.528880602765922	0	0.135952822762713	0.00722843828408133	0	0.0571965121864636	0	0.212428189440005	0	0.589267743531671	0.823953570208632
TCGA-23-1116-01A	0.154252020672398	0.35267593872611	0	0.0652642729308801	0.00557427228961368	0	0.213952664890979	0	0.20828083049002	0	0.530183709261407	0.848029601287631
TCGA-13-2060-01A	0.127736059000465	0.597808831197101	0	0.0189229118533965	0.00762623396516297	0.0129086184781989	0.101609321058353	0.0796866538190888	0.0537013706282341	0	0.446263343818949	0.895188062707763
TCGA-24-2026-01A	0.0838131304367333	0.703073264477303	0	0	0.000991672473196556	0	0.0346640078726506	0	0.177457924740117	0	0.431227066297971	0.902894053813894
TCGA-13-0766-01A	0.0746654508519514	0.604026051860406	0	0.0339357940806353	0.0207000933210582	0.00242517013189899	0.0186375293610856	0.0452404374969338	0.200369472896031	0	0.558323218704219	0.842851962777803
TCGA-25-1320-01A	0.0674361033544936	0.508465657501441	0	0.0228594144562605	0	0	0.308719958461236	0	0.0925188662265693	0	0.53638618658787	0.848566508824072
TCGA-24-2033-01A	0.0338827993310101	0.662261795307234	0	0.09359272616506	0	0	0.11950876889953	0	0.090753910297166	0	0.513040390747574	0.860246818342263
TCGA-09-2053-01C	0.0571996028252842	0.689157913561859	0	0.164875999581118	0	0	0	0	0.0887664840317388	0	0.449115928560574	0.894903418033806
TCGA-24-1557-01A	0.028782106806617	0.696317836865546	0	0.0413671190367026	0	0.000349705339658555	0	0.00253908698015557	0.23064414497132	0	0.508303173447796	0.867103629121301
TCGA-30-1718-01A	0.0370102785360339	0.518291482722449	0	0.0680111092475375	0	0	0.144056751913109	0	0.23263037758087	0	0.431852553127507	0.902869474449439
TCGA-36-1571-01A	0.010617587449452	0.784237871629991	0	0.0940187785170326	0	0.0490975973904848	0	0	0.0620281650130398	0	0.460152098260929	0.890121514521754
TCGA-13-0897-01A	0.0641915923442748	0.554404448917763	0	0.0340667159847581	0	0.00421879269098897	0.110051773165838	0	0.233066676896377	0	0.512599755383189	0.862286564887802
TCGA-23-1111-01A	0.00777031728476982	0.718809991572424	0	0.0981353356722157	0.017397838965974	0	0.00523416747326809	0	0.152652349031349	0	0.508989669337893	0.867742595270744
TCGA-29-1701-01A	0.116446146553937	0.453813210265713	0	0.0377987764862203	0.00232876884915999	0	0.0938427144867097	0.0108635522458427	0.284906831112418	0	0.419732598431274	0.907872520569141
TCGA-13-0797-01A	0.0528851351505681	0.543370198417325	0	0.0148466101440177	0.00865308320427139	0.00449837666264166	0	0.0126850301401622	0.363061566281014	0	0.624713377323919	0.806187096525586
TCGA-25-1315-01A	0	0.661557337998573	0.000283700223755162	0.125879913378515	0.00674534798812547	0.0411034791439285	0	0	0.164430221267103	0	0.447186685214605	0.895941768862875
TCGA-61-1900-01A	0.00417218498516655	0.575802130656594	0	0.234133588168838	0.00884623881289314	0	0	0.0183087814296209	0.158737075946888	0	0.513867140792736	0.862514324596198
TCGA-24-1467-01A	0.0355199381192928	0.680255573299569	0	0.0797455532006277	0	0.169959582597966	0	0.0195170437423981	0.0150023090401468	0	0.536102963801961	0.853974625175884
TCGA-13-0726-01A	0.0558308209759671	0.628198769666517	0	0.00725972346001765	0	0.00822726265664544	0.0475522010498967	0	0.252931222190956	0	0.422268180647053	0.90685911082513
TCGA-09-0367-01A	0.0649094254611808	0.735356089933381	0	0.0107881350987097	0.0157582763542207	0.0144885153974484	0	0	0.158699557755059	0	0.483428214366131	0.878870884699873
TCGA-25-1317-01A	0.0135530641658571	0.672940287211093	0	0.147330246670412	0.00599738115522937	0	0.034204259650724	0	0.125974761146685	0	0.432642866007918	0.902046100058674
TCGA-13-1506-01A	0.0288045375368563	0.60667161094254	0	0.0106238939960429	0.00161818628369465	0	0.00300500290715033	0.00872804049950198	0.340548727834214	0	0.507900136424355	0.865692721219011
TCGA-25-1623-01A	0.162004922998191	0.352571277689772	0	0.0635261449527492	0.00033316734181924	0	0.301761928409069	0	0.119802558608399	0	0.555423125581842	0.837554000430753
TCGA-04-1331-01A	0.0198422257818161	0.65088192983101	0	0.0876485430278658	0	0.00917430817579994	0.0788066268565722	0.00710590640831497	0.146540459918621	0	0.581326151911858	0.828026992674373
TCGA-23-1114-01B	0	0.578315202858381	0	0.204221805003691	0.00136010181332653	0	0.0248414389129189	0	0.191261451411682	0	0.593172421272225	0.820952070107241
TCGA-25-1626-01A	0.132396693439868	0.294008184556866	0	0.0574645348211698	0.00128350844950455	0	0.456512628553935	0	0.0583344501786569	0	0.830438743070032	0.55815420725677
TCGA-10-0937-01A	0.0674399129983945	0.650906389899125	0	0.0232647125431766	0.00526464704159405	0.0250229377845525	0.0172833243746283	0.0429951682589534	0.167822907099575	0	0.521945132741203	0.860398490868918
TCGA-23-1024-01A	0.0233534941876851	0.869831944827307	0	0.0470082452804531	0.0163746060151349	0.00596770068607202	0	0.00980106388769523	0.0276629451156524	0	0.354761186152314	0.937651417093182
TCGA-23-1110-01A	0	0.86677295949169	0	0.0529386181502264	0.0101489822382419	0.022849362842472	0	0	0.0472900772773701	0	0.491443307233329	0.87521243411264
TCGA-25-1870-01A	0.060070435730351	0.70331210390293	0	0.112258049049903	0	0.00477971467136755	0	0	0.119579696645448	0	0.531576798028574	0.857455951936877
TCGA-13-0920-01A	0.0099655824055288	0.602999788581942	0	0.126740944104625	0.00462808187396284	0.0340262969048206	0	0.0044726021171731	0.217166704011947	0	0.412966093399994	0.911126376328326
TCGA-25-2396-01A	0.0494978663969963	0.56208495812179	0	0.0464808605825541	0.00729220573051388	0	0.0540177307608571	0	0.280626378407288	0	0.519712778020125	0.860982404454921
TCGA-20-0987-01A	0.236017755225496	0.470711145053855	0	0.0082431104057291	0.00886744550627042	0	0.0037778524397672	0	0.272382691368882	0	0.486888236710039	0.874078761501651
TCGA-29-1769-01A	0.0549498045307245	0.577330979394655	0	0.0317093105555171	0	0	0.0980799616940845	0.00455288349064005	0.233377060334378	0	0.408498028791716	0.913196232472365
TCGA-10-0938-01A	0	0.726703995282453	0	0.0310372045867112	0	0.144123042087907	0	0	0.0981357580429287	0	0.427994892218123	0.904334747059265
TCGA-10-0928-01A	0.0215412980775526	0.827917880009344	0	0.0567349706976691	0.0215803765251052	0.0169423974158992	0	0.0139754986328702	0.0413075786415597	0	0.45307519377083	0.893346974627843
TCGA-09-2054-01A	0.0211203097873818	0.549758374585261	0	0.272951149389161	0.0433581099322642	0	0.0335843018265167	0.0180130355239239	0.0612147189554913	0	0.442143486574077	0.897697521399016
TCGA-13-1497-01A	0.0305800805133546	0.521066777040807	0	0.0981525772959594	0.00935770718842773	0.00404021985130743	0.0514010592156848	0.0156606058774732	0.269740973016986	0	0.560519119684909	0.840183142975758
TCGA-24-2036-01A	0.0118833934039816	0.660402762004228	0	0.151976581582264	0	0.103046315284759	0	0	0.0726909477247676	0	0.542319949576054	0.851575791614581
TCGA-04-1338-01A	0.119427656103963	0.419148016254381	0	0.113686157710309	0	0.00665106590331396	0.262997891830599	0.0299209774161978	0.0481682347812363	0	0.649975115409666	0.759941345073708
